,model,importances,parameters,set,type,outcome,train_start,train_end,test_start,test_end,precision_at_100,precision_at_5,precision_at_20,precision_at_50,precision_at_80,recall_at_100,recall_at_5,recall_at_20,recall_at_50,recall_at_80,f1_at_5,accuracy_at_50
1491,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.05504587155963303,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.75,0.875,1.0,1.0,0.10256410256410257,0.503872437357631
1492,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.8144329896907216,0.3161953727506427,0.14696813977389517,0.10276172125883108,1.0,0.47305389221556887,0.7365269461077845,0.8562874251497006,0.9580838323353293,0.5984848484848485,0.5613764766307139
1493,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1494,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.9381443298969072,0.3444730077120823,0.15313463514902365,0.10340398201669879,1.0,0.5449101796407185,0.8023952095808383,0.8922155688622755,0.9640718562874252,0.6893939393939393,0.5675398048279404
1495,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1496,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.8715596330275229,0.34851936218678814,0.17046490428441202,0.11503416856492027,1.0,0.4481132075471698,0.7216981132075472,0.8820754716981132,0.9528301886792453,0.5919003115264798,0.5740318906605922
1497,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.875,1.0,1.0,1.0,0.11965811965811966,0.503872437357631
1498,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.981651376146789,0.36674259681093396,0.17593436645396535,0.11503416856492027,1.0,0.5047169811320755,0.7594339622641509,0.910377358490566,0.9528301886792453,0.6666666666666667,0.579498861047836
1499,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.875,1.0,1.0,1.0,0.11965811965811966,0.503872437357631
1500,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.8556701030927835,0.32904884318766064,0.15621788283658788,0.10404624277456648,1.0,0.49700598802395207,0.7664670658682635,0.9101796407185628,0.9700598802395209,0.6287878787878788,0.5706214689265536
1501,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1502,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.9690721649484536,0.35989717223650386,0.15621788283658788,0.10340398201669879,1.0,0.562874251497006,0.8383233532934131,0.9101796407185628,0.9640718562874252,0.7121212121212122,0.5706214689265536
1503,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1504,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.8807339449541285,0.3530751708428246,0.16955332725615316,0.11617312072892938,1.0,0.4528301886792453,0.7311320754716981,0.8773584905660378,0.9622641509433962,0.5981308411214954,0.5731207289293849
1505,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.875,1.0,1.0,1.0,0.11965811965811966,0.503872437357631
1506,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.9908256880733946,0.3690205011389522,0.17502278942570648,0.11617312072892938,1.0,0.5094339622641509,0.7641509433962265,0.9056603773584906,0.9622641509433962,0.6728971962616823,0.5785876993166287
1507,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.875,1.0,1.0,1.0,0.11965811965811966,0.503872437357631
1508,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.865979381443299,0.3264781491002571,0.1551901336073998,0.10597302504816955,1.0,0.5029940119760479,0.7604790419161677,0.9041916167664671,0.9880239520958084,0.6363636363636364,0.5695942475603493
1509,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1510,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.9587628865979382,0.36246786632390743,0.1593011305241521,0.10468850353243417,1.0,0.5568862275449101,0.844311377245509,0.9281437125748503,0.9760479041916168,0.7045454545454545,0.573703133025167
1511,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1512,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.4954128440366973,0.28929384965831434,0.15952597994530537,0.1121867881548975,1.0,0.25471698113207547,0.5990566037735849,0.8254716981132075,0.9292452830188679,0.33644859813084116,0.5630979498861047
1513,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.875,1.0,1.0,1.0,0.11965811965811966,0.503872437357631
1514,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.6880733944954128,0.33029612756264237,0.16681859617137648,0.11446469248291571,1.0,0.35377358490566035,0.6839622641509434,0.8632075471698113,0.9481132075471698,0.46728971962616817,0.5703872437357631
1515,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.05504587155963303,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.75,0.875,1.0,1.0,0.10256410256410257,0.503872437357631
1516,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.4329896907216495,0.27249357326478146,0.14799588900308325,0.10083493898522801,1.0,0.25149700598802394,0.6347305389221557,0.8622754491017964,0.9401197604790419,0.3181818181818182,0.5624036979969184
1517,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.0,0.002570694087403599,0.0010277492291880781,0.0012845215157353885,1.0,0.0,0.5,0.5,1.0,0.0,0.5002568053415511
1518,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.6804123711340206,0.3059125964010283,0.14799588900308325,0.10211946050096339,1.0,0.39520958083832336,0.7125748502994012,0.8622754491017964,0.9520958083832335,0.5,0.5624036979969184
1519,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.0,0.002570694087403599,0.0010277492291880781,0.0012845215157353885,1.0,0.0,0.5,0.5,1.0,0.0,0.5002568053415511
1520,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.6146788990825688,0.3439635535307517,0.1722880583409298,0.11674259681093394,1.0,0.3160377358490566,0.7122641509433962,0.8915094339622641,0.9669811320754716,0.4174454828660436,0.5758542141230069
1521,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.875,0.875,1.0,1.0,0.11965811965811966,0.503872437357631
1522,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.7798165137614679,0.35990888382687924,0.17502278942570648,0.11845102505694761,1.0,0.4009433962264151,0.7452830188679245,0.9056603773584906,0.9811320754716981,0.529595015576324,0.5785876993166287
1523,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.875,0.875,1.0,1.0,0.11965811965811966,0.503872437357631
1524,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.6082474226804123,0.31362467866323906,0.15313463514902365,0.10533076429030186,1.0,0.3532934131736527,0.7305389221556886,0.8922155688622755,0.9820359281437125,0.446969696969697,0.5675398048279404
1525,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1526,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.7731958762886598,0.35475578406169667,0.15621788283658788,0.10533076429030186,1.0,0.4491017964071856,0.8263473053892215,0.9101796407185628,0.9820359281437125,0.5681818181818182,0.5706214689265536
1527,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1528,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.6697247706422018,0.357630979498861,0.16773017319963537,0.11674259681093394,1.0,0.3443396226415094,0.7405660377358491,0.8679245283018868,0.9669811320754716,0.45482866043613707,0.5712984054669704
1529,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.875,0.875,1.0,1.0,0.11965811965811966,0.503872437357631
1530,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.8165137614678899,0.3690205011389522,0.1741112123974476,0.11560364464692482,1.0,0.419811320754717,0.7641509433962265,0.9009433962264151,0.9575471698113207,0.5545171339563864,0.5776765375854214
1531,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.875,0.875,1.0,1.0,0.11965811965811966,0.503872437357631
1532,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.6082474226804123,0.3161953727506427,0.1551901336073998,0.10468850353243417,1.0,0.3532934131736527,0.7365269461077845,0.9041916167664671,0.9760479041916168,0.446969696969697,0.5695942475603493
1533,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1534,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.7731958762886598,0.35475578406169667,0.15621788283658788,0.10404624277456648,1.0,0.4491017964071856,0.8263473053892215,0.9101796407185628,0.9700598802395209,0.5681818181818182,0.5706214689265536
1535,Bagging,[],"{'bootstrap': False, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1536,Bagging,[],"{'bootstrap': False, 'max_samples': 1.0, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.7981651376146789,0.3120728929384966,0.16681859617137648,0.11788154897494305,1.0,0.41037735849056606,0.6462264150943396,0.8632075471698113,0.9764150943396226,0.5420560747663552,0.5703872437357631
1537,Bagging,[],"{'bootstrap': False, 'max_samples': 1.0, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.045871559633027525,0.01366742596810934,0.007292616226071103,0.004555808656036446,1.0,0.625,0.75,1.0,1.0,0.08547008547008549,0.503872437357631
